"","Lon","Lat","Timestamp","bias","std","MSE","Cov","Z"
"1411",-82.5844,35.6062,2020-05-01 09:00:00,-5.29130050984269,3.7220781063941,41.8517265155598,1,5
"7501",-80.851473,35.281791,2020-05-01 09:00:00,-1.46024792505938,2.90667765639586,10.5810990008312,1,5
"12241",-80.342,36.026,2020-05-01 09:00:00,-0.730167264861446,3.4222132342653,12.2446876554558,1,5
"23331",-78.8197,35.8652,2020-05-01 09:00:00,-2.45878755410312,3.11961523924184,15.7776354771223,1,5
"1412",-82.5844,35.6062,2020-05-01 09:00:00,-5.78468480156898,3.95567366235411,49.1099323765452,1,2
"7502",-80.851473,35.281791,2020-05-01 09:00:00,-1.46442832830073,2.88329480190109,10.4579392433995,1,2
"12242",-80.342,36.026,2020-05-01 09:00:00,-1.14514448764554,3.66408793241219,14.7368962740336,1,2
"23332",-78.8197,35.8652,2020-05-01 09:00:00,-2.36211296723739,3.1537628134963,15.5257975537831,1,2
"142",-82.5844,35.6062,2020-05-01 10:00:00,-0.692309860517086,1.85070961588145,3.90441902528524,1,1e+05
"751",-80.851473,35.281791,2020-05-01 10:00:00,-1.34049914847255,1.93058905508522,5.5241120666705,1,1e+05
"1225",-80.342,36.026,2020-05-01 10:00:00,1.79929732127869,1.88309495670059,6.78351746631185,1,1e+05
"1421",-82.5844,35.6062,2020-05-01 10:00:00,-0.79794831201697,1.81064636646653,3.91516177304917,1,5
"7511",-80.851473,35.281791,2020-05-01 10:00:00,-1.13770525109599,2.01846750030221,5.36858428814763,1,5
"12251",-80.342,36.026,2020-05-01 10:00:00,1.90841303683859,1.80545036802254,6.90169135056822,1,5
"1422",-82.5844,35.6062,2020-05-01 10:00:00,-0.520918614055329,1.76010794016803,3.36933616351186,1,2
"7512",-80.851473,35.281791,2020-05-01 10:00:00,-1.20338319913445,1.87174914805314,4.9515759971967,1,2
"12252",-80.342,36.026,2020-05-01 10:00:00,1.9370401813299,1.64663050614746,6.46351668786202,1,2
"752",-80.851473,35.281791,2020-05-01 11:00:00,-3.639097371176,2.15032890808196,17.8669440898331,1,1e+05
"1226",-80.342,36.026,2020-05-01 11:00:00,-1.61371755225605,1.58052544755689,5.10214502883416,1,1e+05
"2334",-78.8197,35.8652,2020-05-01 11:00:00,-0.0222821843715217,1.65934894527005,2.7539354179092,1,1e+05
"7521",-80.851473,35.281791,2020-05-01 11:00:00,-3.70213314134006,2.28867663402383,18.9438305313351,1,5
"12261",-80.342,36.026,2020-05-01 11:00:00,-1.7078982804111,1.69019257228271,5.77366746763082,1,5
"23341",-78.8197,35.8652,2020-05-01 11:00:00,-0.484050931155876,1.61798687271419,2.85218682422833,1,5
"7522",-80.851473,35.281791,2020-05-01 11:00:00,-3.77624220774809,2.0451673522479,18.4427147102788,1,2
"12262",-80.342,36.026,2020-05-01 11:00:00,-1.68571792502486,1.71377376035371,5.77866542442702,1,2
"23342",-78.8197,35.8652,2020-05-01 11:00:00,-0.41049463387037,1.68213728569113,2.99809169234868,1,2
"753",-80.851473,35.281791,2020-05-01 12:00:00,1.19559664986796,2.28430848162642,6.64751658840587,1,1e+05
"1227",-80.342,36.026,2020-05-01 12:00:00,-0.397750007988969,2.77281129797426,7.8466875630289,1,1e+05
"2335",-78.8197,35.8652,2020-05-01 12:00:00,-0.130777661302697,2.28200712544692,5.2246593172863,1,1e+05
"7531",-80.851473,35.281791,2020-05-01 12:00:00,0.943879392404354,2.31743708795425,6.26142296403149,1,5
