"","Lon","Lat","Timestamp","y"
"5703",-80.851473,35.281791,2020-02-19 07:00:00,1
"5704",-80.851473,35.281791,2020-02-19 08:00:00,1
"5705",-80.851473,35.281791,2020-02-19 10:00:00,2
"5706",-80.851473,35.281791,2020-02-19 12:00:00,3
"5707",-80.851473,35.281791,2020-02-19 13:00:00,5
"5708",-80.851473,35.281791,2020-02-19 14:00:00,4
"5709",-80.851473,35.281791,2020-02-19 15:00:00,2
"5710",-80.851473,35.281791,2020-02-19 16:00:00,1
"5711",-80.851473,35.281791,2020-02-19 17:00:00,3
"5712",-80.851473,35.281791,2020-02-19 18:00:00,2
"5713",-80.851473,35.281791,2020-02-19 19:00:00,4
"5714",-80.851473,35.281791,2020-02-19 20:00:00,6
"5715",-80.851473,35.281791,2020-02-19 21:00:00,10
"5716",-80.851473,35.281791,2020-02-19 22:00:00,4
"5717",-80.851473,35.281791,2020-02-19 23:00:00,6
"5718",-80.851473,35.281791,2020-02-20 00:00:00,9
"5719",-80.851473,35.281791,2020-02-20 01:00:00,8
"5720",-80.851473,35.281791,2020-02-20 02:00:00,8
"5721",-80.851473,35.281791,2020-02-20 03:00:00,8
"5722",-80.851473,35.281791,2020-02-20 04:00:00,6
"5723",-80.851473,35.281791,2020-02-20 05:00:00,6
"5724",-80.851473,35.281791,2020-02-20 06:00:00,8
"5725",-80.851473,35.281791,2020-02-20 07:00:00,4
"5726",-80.851473,35.281791,2020-02-20 08:00:00,4
"5727",-80.851473,35.281791,2020-02-20 09:00:00,4
"5728",-80.851473,35.281791,2020-02-20 12:00:00,7
"5729",-80.851473,35.281791,2020-02-20 13:00:00,8
"5730",-80.851473,35.281791,2020-02-20 14:00:00,2
"5731",-80.851473,35.281791,2020-02-20 15:00:00,3
"5732",-80.851473,35.281791,2020-02-20 16:00:00,2
"5733",-80.851473,35.281791,2020-02-20 17:00:00,5
"5734",-80.851473,35.281791,2020-02-20 18:00:00,4
"5735",-80.851473,35.281791,2020-02-20 19:00:00,5
"5736",-80.851473,35.281791,2020-02-20 20:00:00,4
"5737",-80.851473,35.281791,2020-02-20 21:00:00,7
"5738",-80.851473,35.281791,2020-02-20 22:00:00,7
"5739",-80.851473,35.281791,2020-02-20 23:00:00,5
"5740",-80.851473,35.281791,2020-02-21 00:00:00,4
"5741",-80.851473,35.281791,2020-02-21 01:00:00,8
"5742",-80.851473,35.281791,2020-02-21 02:00:00,8
"5743",-80.851473,35.281791,2020-02-21 03:00:00,7
"5744",-80.851473,35.281791,2020-02-21 04:00:00,9
"5745",-80.851473,35.281791,2020-02-21 05:00:00,5
"5746",-80.851473,35.281791,2020-02-21 06:00:00,9
"5747",-80.851473,35.281791,2020-02-21 07:00:00,7
"5748",-80.851473,35.281791,2020-02-21 08:00:00,3
"5749",-80.851473,35.281791,2020-02-21 09:00:00,5
"5750",-80.851473,35.281791,2020-02-21 11:00:00,4
"5751",-80.851473,35.281791,2020-02-21 12:00:00,1
"5752",-80.851473,35.281791,2020-02-21 13:00:00,5
"5753",-80.851473,35.281791,2020-02-21 14:00:00,4
"5754",-80.851473,35.281791,2020-02-21 15:00:00,4
"5755",-80.851473,35.281791,2020-02-21 16:00:00,4
"5756",-80.851473,35.281791,2020-02-21 17:00:00,4
"5757",-80.851473,35.281791,2020-02-21 20:00:00,7
"5758",-80.851473,35.281791,2020-02-21 21:00:00,11
"5759",-80.851473,35.281791,2020-02-21 22:00:00,12
"5760",-80.851473,35.281791,2020-02-21 23:00:00,11
"5761",-80.851473,35.281791,2020-02-22 00:00:00,12
"5762",-80.851473,35.281791,2020-02-22 01:00:00,9
"5763",-80.851473,35.281791,2020-02-22 02:00:00,13
"5764",-80.851473,35.281791,2020-02-22 03:00:00,10
"5765",-80.851473,35.281791,2020-02-22 04:00:00,12
"5766",-80.851473,35.281791,2020-02-22 05:00:00,12
"5767",-80.851473,35.281791,2020-02-22 06:00:00,12
"5768",-80.851473,35.281791,2020-02-22 07:00:00,13
"5769",-80.851473,35.281791,2020-02-22 08:00:00,13
"5770",-80.851473,35.281791,2020-02-22 09:00:00,13
"5771",-80.851473,35.281791,2020-02-22 10:00:00,6
"5772",-80.851473,35.281791,2020-02-22 11:00:00,7
"5773",-80.851473,35.281791,2020-02-22 12:00:00,9
"5774",-80.851473,35.281791,2020-02-22 13:00:00,4
"5775",-80.851473,35.281791,2020-02-22 14:00:00,4
"5776",-80.851473,35.281791,2020-02-22 15:00:00,3
"5777",-80.851473,35.281791,2020-02-22 16:00:00,4
"5778",-80.851473,35.281791,2020-02-22 17:00:00,2
"5779",-80.851473,35.281791,2020-02-22 18:00:00,3
"5780",-80.851473,35.281791,2020-02-22 20:00:00,5
"5781",-80.851473,35.281791,2020-02-22 21:00:00,9
"5782",-80.851473,35.281791,2020-02-22 22:00:00,12
"5783",-80.851473,35.281791,2020-02-22 23:00:00,12
"5784",-80.851473,35.281791,2020-02-23 00:00:00,14
"5785",-80.851473,35.281791,2020-02-23 01:00:00,18
"5786",-80.851473,35.281791,2020-02-23 02:00:00,19
"5787",-80.851473,35.281791,2020-02-23 03:00:00,18
"5788",-80.851473,35.281791,2020-02-23 04:00:00,16
"5789",-80.851473,35.281791,2020-02-23 05:00:00,9
"5790",-80.851473,35.281791,2020-02-23 06:00:00,11
"5791",-80.851473,35.281791,2020-02-23 07:00:00,10
"5792",-80.851473,35.281791,2020-02-23 08:00:00,12
"5793",-80.851473,35.281791,2020-02-23 09:00:00,13
"5794",-80.851473,35.281791,2020-02-23 10:00:00,15
"5795",-80.851473,35.281791,2020-02-23 11:00:00,11
"5796",-80.851473,35.281791,2020-02-23 12:00:00,6
"5797",-80.851473,35.281791,2020-02-23 13:00:00,6
"5798",-80.851473,35.281791,2020-02-23 14:00:00,7
"5799",-80.851473,35.281791,2020-02-23 15:00:00,7
"5800",-80.851473,35.281791,2020-02-23 16:00:00,8
"5801",-80.851473,35.281791,2020-02-23 17:00:00,3
"5802",-80.851473,35.281791,2020-02-23 18:00:00,4
"5803",-80.851473,35.281791,2020-02-23 19:00:00,6
"5804",-80.851473,35.281791,2020-02-23 20:00:00,5
"5805",-80.851473,35.281791,2020-02-23 21:00:00,8
"5806",-80.851473,35.281791,2020-02-23 22:00:00,4
"5807",-80.851473,35.281791,2020-02-23 23:00:00,6
"5808",-80.851473,35.281791,2020-02-24 00:00:00,7
"5809",-80.851473,35.281791,2020-02-24 01:00:00,4
"5810",-80.851473,35.281791,2020-02-24 02:00:00,7
"5811",-80.851473,35.281791,2020-02-24 03:00:00,6
"5812",-80.851473,35.281791,2020-02-24 04:00:00,8
"5813",-80.851473,35.281791,2020-02-24 05:00:00,6
"5814",-80.851473,35.281791,2020-02-24 06:00:00,7
"5815",-80.851473,35.281791,2020-02-24 07:00:00,7
"5816",-80.851473,35.281791,2020-02-24 08:00:00,9
"5817",-80.851473,35.281791,2020-02-24 09:00:00,12
"5818",-80.851473,35.281791,2020-02-24 10:00:00,12
"5819",-80.851473,35.281791,2020-02-24 11:00:00,3
"5820",-80.851473,35.281791,2020-02-24 12:00:00,5
"5821",-80.851473,35.281791,2020-02-24 13:00:00,6
"5822",-80.851473,35.281791,2020-02-24 14:00:00,7
"5823",-80.851473,35.281791,2020-02-24 15:00:00,10
"5824",-80.851473,35.281791,2020-02-24 16:00:00,13
"5825",-80.851473,35.281791,2020-02-24 17:00:00,12
"5826",-80.851473,35.281791,2020-02-24 18:00:00,12
"5827",-80.851473,35.281791,2020-02-24 19:00:00,12
"5828",-80.851473,35.281791,2020-02-24 20:00:00,13
"5829",-80.851473,35.281791,2020-02-24 21:00:00,11
"5830",-80.851473,35.281791,2020-02-24 22:00:00,14
"5831",-80.851473,35.281791,2020-02-24 23:00:00,12
"5832",-80.851473,35.281791,2020-02-25 00:00:00,10
"5833",-80.851473,35.281791,2020-02-25 01:00:00,3
"5834",-80.851473,35.281791,2020-02-25 02:00:00,1
"5835",-80.851473,35.281791,2020-02-25 03:00:00,3
"5836",-80.851473,35.281791,2020-02-25 04:00:00,6
"5837",-80.851473,35.281791,2020-02-25 05:00:00,1
"5838",-80.851473,35.281791,2020-02-25 06:00:00,12
"5839",-80.851473,35.281791,2020-02-25 07:00:00,2
"5840",-80.851473,35.281791,2020-02-25 08:00:00,5
"5841",-80.851473,35.281791,2020-02-25 09:00:00,5
"5842",-80.851473,35.281791,2020-02-25 10:00:00,5
"5843",-80.851473,35.281791,2020-02-25 11:00:00,4
"5844",-80.851473,35.281791,2020-02-25 12:00:00,1
"5845",-80.851473,35.281791,2020-02-25 13:00:00,5
"5846",-80.851473,35.281791,2020-02-25 14:00:00,5
"5847",-80.851473,35.281791,2020-02-25 15:00:00,4
"5848",-80.851473,35.281791,2020-02-25 16:00:00,5
"5849",-80.851473,35.281791,2020-02-25 17:00:00,4
"5850",-80.851473,35.281791,2020-02-25 18:00:00,6
"5851",-80.851473,35.281791,2020-02-25 19:00:00,3
"5852",-80.851473,35.281791,2020-02-25 20:00:00,7
"5853",-80.851473,35.281791,2020-02-25 21:00:00,12
"5854",-80.851473,35.281791,2020-02-25 22:00:00,2
"5855",-80.851473,35.281791,2020-02-25 23:00:00,7
"5856",-80.851473,35.281791,2020-02-26 00:00:00,6
"5857",-80.851473,35.281791,2020-02-26 01:00:00,13
"5858",-80.851473,35.281791,2020-02-26 02:00:00,6
"5859",-80.851473,35.281791,2020-02-26 03:00:00,3
"5860",-80.851473,35.281791,2020-02-26 04:00:00,5
"5861",-80.851473,35.281791,2020-02-26 05:00:00,7
"5862",-80.851473,35.281791,2020-02-26 06:00:00,4
"5863",-80.851473,35.281791,2020-02-26 07:00:00,9
"5864",-80.851473,35.281791,2020-02-26 08:00:00,7
"5865",-80.851473,35.281791,2020-02-26 09:00:00,12
"5866",-80.851473,35.281791,2020-02-26 10:00:00,14
"5867",-80.851473,35.281791,2020-02-26 11:00:00,18
"5868",-80.851473,35.281791,2020-02-26 12:00:00,8
"5869",-80.851473,35.281791,2020-02-26 13:00:00,8
"5870",-80.851473,35.281791,2020-02-26 14:00:00,1
"5871",-80.851473,35.281791,2020-02-26 15:00:00,7
"5872",-80.851473,35.281791,2020-02-26 16:00:00,5
"5873",-80.851473,35.281791,2020-02-26 17:00:00,2
"5874",-80.851473,35.281791,2020-02-26 18:00:00,4
"5875",-80.851473,35.281791,2020-02-26 19:00:00,5
"5876",-80.851473,35.281791,2020-02-26 20:00:00,3
"5877",-80.851473,35.281791,2020-02-26 21:00:00,2
"5878",-80.851473,35.281791,2020-02-26 23:00:00,1
"5879",-80.851473,35.281791,2020-02-27 03:00:00,3
"5880",-80.851473,35.281791,2020-02-27 04:00:00,1
"5881",-80.851473,35.281791,2020-02-27 05:00:00,1
"5882",-80.851473,35.281791,2020-02-27 07:00:00,2
"5883",-80.851473,35.281791,2020-02-27 08:00:00,5
"5884",-80.851473,35.281791,2020-02-27 09:00:00,2
"5885",-80.851473,35.281791,2020-02-27 10:00:00,3
"5886",-80.851473,35.281791,2020-02-27 13:00:00,1
"5887",-80.851473,35.281791,2020-02-27 15:00:00,3
"5888",-80.851473,35.281791,2020-02-27 16:00:00,2
"5889",-80.851473,35.281791,2020-02-27 19:00:00,4
"5890",-80.851473,35.281791,2020-02-27 20:00:00,1
"5891",-80.851473,35.281791,2020-02-27 21:00:00,5
"5892",-80.851473,35.281791,2020-02-27 22:00:00,3
"5893",-80.851473,35.281791,2020-02-27 23:00:00,2
"5894",-80.851473,35.281791,2020-02-28 00:00:00,2
"5895",-80.851473,35.281791,2020-02-28 01:00:00,1
"5896",-80.851473,35.281791,2020-02-28 02:00:00,3
"5897",-80.851473,35.281791,2020-02-28 03:00:00,2
"5898",-80.851473,35.281791,2020-02-28 04:00:00,5
"5899",-80.851473,35.281791,2020-02-28 05:00:00,4
"5900",-80.851473,35.281791,2020-02-28 06:00:00,4
"5901",-80.851473,35.281791,2020-02-28 07:00:00,7
"5902",-80.851473,35.281791,2020-02-28 08:00:00,11
"5903",-80.851473,35.281791,2020-02-28 09:00:00,4
"5904",-80.851473,35.281791,2020-02-28 10:00:00,6
"5905",-80.851473,35.281791,2020-02-28 11:00:00,4
"5906",-80.851473,35.281791,2020-02-28 12:00:00,3
"5907",-80.851473,35.281791,2020-02-28 13:00:00,2
"5908",-80.851473,35.281791,2020-02-28 14:00:00,4
"5909",-80.851473,35.281791,2020-02-28 15:00:00,5
"5910",-80.851473,35.281791,2020-02-28 16:00:00,3
"5911",-80.851473,35.281791,2020-02-28 17:00:00,9
"5912",-80.851473,35.281791,2020-02-28 19:00:00,7
"5913",-80.851473,35.281791,2020-02-28 20:00:00,4
"5914",-80.851473,35.281791,2020-02-28 21:00:00,4
"5915",-80.851473,35.281791,2020-02-28 22:00:00,7
"5916",-80.851473,35.281791,2020-02-28 23:00:00,1
"5917",-80.851473,35.281791,2020-02-29 00:00:00,2
"5918",-80.851473,35.281791,2020-02-29 01:00:00,3
"5919",-80.851473,35.281791,2020-02-29 02:00:00,6
"5920",-80.851473,35.281791,2020-02-29 03:00:00,3
"5921",-80.851473,35.281791,2020-02-29 04:00:00,5
"5922",-80.851473,35.281791,2020-02-29 05:00:00,4
"5923",-80.851473,35.281791,2020-02-29 06:00:00,6
"5924",-80.851473,35.281791,2020-02-29 07:00:00,3
"5925",-80.851473,35.281791,2020-02-29 08:00:00,9
"5926",-80.851473,35.281791,2020-02-29 09:00:00,4
"5927",-80.851473,35.281791,2020-02-29 10:00:00,2
"5928",-80.851473,35.281791,2020-02-29 11:00:00,4
"5929",-80.851473,35.281791,2020-02-29 12:00:00,2
"5930",-80.851473,35.281791,2020-02-29 13:00:00,5
"5931",-80.851473,35.281791,2020-02-29 14:00:00,5
"5932",-80.851473,35.281791,2020-02-29 15:00:00,4
"5933",-80.851473,35.281791,2020-02-29 16:00:00,4
"5934",-80.851473,35.281791,2020-02-29 17:00:00,2
"5935",-80.851473,35.281791,2020-02-29 19:00:00,1
"5936",-80.851473,35.281791,2020-02-29 20:00:00,4
"5937",-80.851473,35.281791,2020-02-29 21:00:00,5
"5938",-80.851473,35.281791,2020-02-29 22:00:00,8
"5939",-80.851473,35.281791,2020-02-29 23:00:00,11
"5940",-80.851473,35.281791,2020-03-01 00:00:00,13
"5941",-80.851473,35.281791,2020-03-01 01:00:00,11
"5942",-80.851473,35.281791,2020-03-01 02:00:00,11
"5943",-80.851473,35.281791,2020-03-01 03:00:00,14
"5944",-80.851473,35.281791,2020-03-01 04:00:00,30
"5945",-80.851473,35.281791,2020-03-01 05:00:00,17
"5946",-80.851473,35.281791,2020-03-01 06:00:00,18
"5947",-80.851473,35.281791,2020-03-01 07:00:00,10
"5948",-80.851473,35.281791,2020-03-01 08:00:00,17
"5949",-80.851473,35.281791,2020-03-01 09:00:00,4
"5950",-80.851473,35.281791,2020-03-01 10:00:00,10
"5951",-80.851473,35.281791,2020-03-01 11:00:00,6
"5952",-80.851473,35.281791,2020-03-01 12:00:00,8
"5953",-80.851473,35.281791,2020-03-01 13:00:00,5
"5954",-80.851473,35.281791,2020-03-01 14:00:00,4
"5955",-80.851473,35.281791,2020-03-01 15:00:00,3
"5956",-80.851473,35.281791,2020-03-01 16:00:00,4
"5957",-80.851473,35.281791,2020-03-01 17:00:00,3
"5958",-80.851473,35.281791,2020-03-01 19:00:00,3
"5959",-80.851473,35.281791,2020-03-01 20:00:00,2
"5960",-80.851473,35.281791,2020-03-01 21:00:00,7
"5961",-80.851473,35.281791,2020-03-01 22:00:00,5
"5962",-80.851473,35.281791,2020-03-01 23:00:00,9
"5963",-80.851473,35.281791,2020-03-02 00:00:00,8
"5964",-80.851473,35.281791,2020-03-02 01:00:00,12
"5965",-80.851473,35.281791,2020-03-02 02:00:00,14
"5966",-80.851473,35.281791,2020-03-02 03:00:00,13
"5967",-80.851473,35.281791,2020-03-02 04:00:00,11
"5968",-80.851473,35.281791,2020-03-02 05:00:00,5
"5969",-80.851473,35.281791,2020-03-02 06:00:00,9
"5970",-80.851473,35.281791,2020-03-02 07:00:00,3
"5971",-80.851473,35.281791,2020-03-02 08:00:00,13
"5972",-80.851473,35.281791,2020-03-02 09:00:00,10
"5973",-80.851473,35.281791,2020-03-02 10:00:00,14
"5974",-80.851473,35.281791,2020-03-02 11:00:00,14
"5975",-80.851473,35.281791,2020-03-02 12:00:00,9
"5976",-80.851473,35.281791,2020-03-02 13:00:00,7
"5977",-80.851473,35.281791,2020-03-02 14:00:00,9
"5978",-80.851473,35.281791,2020-03-02 15:00:00,15
"5979",-80.851473,35.281791,2020-03-02 16:00:00,18
"5980",-80.851473,35.281791,2020-03-02 17:00:00,9
"5981",-80.851473,35.281791,2020-03-02 18:00:00,9
"5982",-80.851473,35.281791,2020-03-02 19:00:00,12
"5983",-80.851473,35.281791,2020-03-02 20:00:00,21
"5984",-80.851473,35.281791,2020-03-02 21:00:00,20
"5985",-80.851473,35.281791,2020-03-02 22:00:00,14
"5986",-80.851473,35.281791,2020-03-02 23:00:00,14
"5987",-80.851473,35.281791,2020-03-03 00:00:00,12
"5988",-80.851473,35.281791,2020-03-03 01:00:00,12
"5989",-80.851473,35.281791,2020-03-03 02:00:00,16
"5990",-80.851473,35.281791,2020-03-03 03:00:00,14
"5991",-80.851473,35.281791,2020-03-03 04:00:00,13
"5992",-80.851473,35.281791,2020-03-03 05:00:00,7
"5993",-80.851473,35.281791,2020-03-03 06:00:00,9
"5994",-80.851473,35.281791,2020-03-03 07:00:00,4
"5995",-80.851473,35.281791,2020-03-03 08:00:00,10
"5996",-80.851473,35.281791,2020-03-03 09:00:00,11
"5997",-80.851473,35.281791,2020-03-03 10:00:00,2
"5998",-80.851473,35.281791,2020-03-03 11:00:00,3
"5999",-80.851473,35.281791,2020-03-03 12:00:00,3
"6000",-80.851473,35.281791,2020-03-03 14:00:00,2
"6001",-80.851473,35.281791,2020-03-03 15:00:00,2
"6002",-80.851473,35.281791,2020-03-03 17:00:00,6
"6003",-80.851473,35.281791,2020-03-03 18:00:00,1
"6004",-80.851473,35.281791,2020-03-03 19:00:00,5
"6005",-80.851473,35.281791,2020-03-03 20:00:00,8
"6006",-80.851473,35.281791,2020-03-03 21:00:00,6
"6007",-80.851473,35.281791,2020-03-03 22:00:00,5
"6008",-80.851473,35.281791,2020-03-03 23:00:00,7
"6009",-80.851473,35.281791,2020-03-04 00:00:00,10
"6010",-80.851473,35.281791,2020-03-04 01:00:00,4
"6011",-80.851473,35.281791,2020-03-04 02:00:00,1
"6012",-80.851473,35.281791,2020-03-04 04:00:00,1
"6013",-80.851473,35.281791,2020-03-04 05:00:00,4
"6014",-80.851473,35.281791,2020-03-04 06:00:00,9
"6015",-80.851473,35.281791,2020-03-04 07:00:00,9
"6016",-80.851473,35.281791,2020-03-04 08:00:00,5
"6017",-80.851473,35.281791,2020-03-04 09:00:00,2
"6018",-80.851473,35.281791,2020-03-04 11:00:00,3
"6019",-80.851473,35.281791,2020-03-04 12:00:00,1
"6020",-80.851473,35.281791,2020-03-04 13:00:00,5
"6021",-80.851473,35.281791,2020-03-04 14:00:00,4
"6022",-80.851473,35.281791,2020-03-04 15:00:00,5
"6023",-80.851473,35.281791,2020-03-04 16:00:00,3
"6024",-80.851473,35.281791,2020-03-04 17:00:00,2
"6025",-80.851473,35.281791,2020-03-04 18:00:00,6
"6026",-80.851473,35.281791,2020-03-04 19:00:00,6
"6027",-80.851473,35.281791,2020-03-04 20:00:00,8
"6028",-80.851473,35.281791,2020-03-04 21:00:00,9
"6029",-80.851473,35.281791,2020-03-04 22:00:00,8
"6030",-80.851473,35.281791,2020-03-04 23:00:00,10
"6031",-80.851473,35.281791,2020-03-05 00:00:00,5
"6032",-80.851473,35.281791,2020-03-05 01:00:00,5
"6033",-80.851473,35.281791,2020-03-05 02:00:00,2
"6034",-80.851473,35.281791,2020-03-05 03:00:00,9
"6035",-80.851473,35.281791,2020-03-05 04:00:00,8
"6036",-80.851473,35.281791,2020-03-05 05:00:00,7
"6037",-80.851473,35.281791,2020-03-05 06:00:00,10
"6038",-80.851473,35.281791,2020-03-05 07:00:00,9
"6039",-80.851473,35.281791,2020-03-05 08:00:00,5
"6040",-80.851473,35.281791,2020-03-05 09:00:00,11
"6041",-80.851473,35.281791,2020-03-05 10:00:00,9
"6042",-80.851473,35.281791,2020-03-05 11:00:00,7
"6043",-80.851473,35.281791,2020-03-05 12:00:00,4
"6044",-80.851473,35.281791,2020-03-05 13:00:00,6
"6045",-80.851473,35.281791,2020-03-05 14:00:00,4
"6046",-80.851473,35.281791,2020-03-05 15:00:00,2
"6047",-80.851473,35.281791,2020-03-05 16:00:00,4
"6048",-80.851473,35.281791,2020-03-05 17:00:00,5
"6049",-80.851473,35.281791,2020-03-05 18:00:00,8
"6050",-80.851473,35.281791,2020-03-05 19:00:00,4
"6051",-80.851473,35.281791,2020-03-05 20:00:00,6
"6052",-80.851473,35.281791,2020-03-05 21:00:00,3
"6053",-80.851473,35.281791,2020-03-05 22:00:00,5
"6054",-80.851473,35.281791,2020-03-05 23:00:00,8
"6055",-80.851473,35.281791,2020-03-06 00:00:00,3
"6056",-80.851473,35.281791,2020-03-06 01:00:00,5
"6057",-80.851473,35.281791,2020-03-06 02:00:00,7
"6058",-80.851473,35.281791,2020-03-06 03:00:00,6
"6059",-80.851473,35.281791,2020-03-06 04:00:00,3
"6060",-80.851473,35.281791,2020-03-06 05:00:00,7
"6061",-80.851473,35.281791,2020-03-06 06:00:00,11
"6062",-80.851473,35.281791,2020-03-06 07:00:00,9
"6063",-80.851473,35.281791,2020-03-06 08:00:00,8
"6064",-80.851473,35.281791,2020-03-06 09:00:00,5
"6065",-80.851473,35.281791,2020-03-06 10:00:00,6
"6066",-80.851473,35.281791,2020-03-06 12:00:00,5
"6067",-80.851473,35.281791,2020-03-06 14:00:00,6
"6068",-80.851473,35.281791,2020-03-06 16:00:00,4
"6069",-80.851473,35.281791,2020-03-06 17:00:00,1
"6070",-80.851473,35.281791,2020-03-06 19:00:00,1
"6071",-80.851473,35.281791,2020-03-06 20:00:00,1
"6072",-80.851473,35.281791,2020-03-06 21:00:00,1
"6073",-80.851473,35.281791,2020-03-06 23:00:00,2
"6074",-80.851473,35.281791,2020-03-07 00:00:00,1
"6075",-80.851473,35.281791,2020-03-07 01:00:00,3
"6076",-80.851473,35.281791,2020-03-07 02:00:00,4
"6077",-80.851473,35.281791,2020-03-07 03:00:00,4
"6078",-80.851473,35.281791,2020-03-07 04:00:00,2
"6079",-80.851473,35.281791,2020-03-07 06:00:00,3
"6080",-80.851473,35.281791,2020-03-07 07:00:00,5
"6081",-80.851473,35.281791,2020-03-07 08:00:00,11
"6082",-80.851473,35.281791,2020-03-07 09:00:00,5
"6083",-80.851473,35.281791,2020-03-07 10:00:00,2
"6084",-80.851473,35.281791,2020-03-07 12:00:00,7
"6085",-80.851473,35.281791,2020-03-07 13:00:00,7
"6086",-80.851473,35.281791,2020-03-07 14:00:00,2
"6087",-80.851473,35.281791,2020-03-07 15:00:00,3
"6088",-80.851473,35.281791,2020-03-07 16:00:00,4
"6089",-80.851473,35.281791,2020-03-07 17:00:00,2
"6090",-80.851473,35.281791,2020-03-07 19:00:00,1
"6091",-80.851473,35.281791,2020-03-07 20:00:00,3
"6092",-80.851473,35.281791,2020-03-07 21:00:00,13
"6093",-80.851473,35.281791,2020-03-07 22:00:00,19
"6094",-80.851473,35.281791,2020-03-07 23:00:00,9
"6095",-80.851473,35.281791,2020-03-08 00:00:00,9
"6096",-80.851473,35.281791,2020-03-08 01:00:00,8
"6097",-80.851473,35.281791,NA,7
"6098",-80.851473,35.281791,2020-03-08 03:00:00,3
"6099",-80.851473,35.281791,2020-03-08 04:00:00,8
"6100",-80.851473,35.281791,2020-03-08 05:00:00,5
"6101",-80.851473,35.281791,2020-03-08 06:00:00,2
"6102",-80.851473,35.281791,2020-03-08 08:00:00,6
"6103",-80.851473,35.281791,2020-03-08 09:00:00,10
"6104",-80.851473,35.281791,2020-03-08 10:00:00,8
"6105",-80.851473,35.281791,2020-03-08 12:00:00,8
"6106",-80.851473,35.281791,2020-03-08 13:00:00,6
"6107",-80.851473,35.281791,2020-03-08 14:00:00,6
"6108",-80.851473,35.281791,2020-03-08 15:00:00,6
"6109",-80.851473,35.281791,2020-03-08 16:00:00,8
"6110",-80.851473,35.281791,2020-03-08 18:00:00,4
"6111",-80.851473,35.281791,2020-03-08 20:00:00,5
"6112",-80.851473,35.281791,2020-03-08 21:00:00,6
"6113",-80.851473,35.281791,2020-03-08 22:00:00,7
"6114",-80.851473,35.281791,2020-03-08 23:00:00,10
"6115",-80.851473,35.281791,2020-03-09 00:00:00,8
"6116",-80.851473,35.281791,2020-03-09 01:00:00,9
"6117",-80.851473,35.281791,2020-03-09 02:00:00,10
"6118",-80.851473,35.281791,2020-03-09 03:00:00,10
"6119",-80.851473,35.281791,2020-03-09 04:00:00,8
"6120",-80.851473,35.281791,2020-03-09 05:00:00,9
"6121",-80.851473,35.281791,2020-03-09 06:00:00,7
"6122",-80.851473,35.281791,2020-03-09 07:00:00,9
"6123",-80.851473,35.281791,2020-03-09 08:00:00,12
"6124",-80.851473,35.281791,2020-03-09 09:00:00,9
"6125",-80.851473,35.281791,2020-03-09 10:00:00,5
"6126",-80.851473,35.281791,2020-03-09 11:00:00,4
"6127",-80.851473,35.281791,2020-03-09 12:00:00,4
"6128",-80.851473,35.281791,2020-03-09 13:00:00,5
"6129",-80.851473,35.281791,2020-03-09 14:00:00,4
"6130",-80.851473,35.281791,2020-03-09 15:00:00,5
"6131",-80.851473,35.281791,2020-03-09 17:00:00,3
"6132",-80.851473,35.281791,2020-03-09 18:00:00,1
"6133",-80.851473,35.281791,2020-03-09 20:00:00,4
"6134",-80.851473,35.281791,2020-03-09 21:00:00,6
"6135",-80.851473,35.281791,2020-03-09 22:00:00,5
"6136",-80.851473,35.281791,2020-03-09 23:00:00,11
"6137",-80.851473,35.281791,2020-03-10 00:00:00,13
"6138",-80.851473,35.281791,2020-03-10 01:00:00,5
"6139",-80.851473,35.281791,2020-03-10 02:00:00,6
"6140",-80.851473,35.281791,2020-03-10 03:00:00,3
"6141",-80.851473,35.281791,2020-03-10 04:00:00,3
"6142",-80.851473,35.281791,2020-03-10 05:00:00,5
"6143",-80.851473,35.281791,2020-03-10 06:00:00,3
"6144",-80.851473,35.281791,2020-03-10 07:00:00,1
"6145",-80.851473,35.281791,2020-03-10 08:00:00,5
"6146",-80.851473,35.281791,2020-03-10 09:00:00,10
"6147",-80.851473,35.281791,2020-03-10 10:00:00,6
"6148",-80.851473,35.281791,2020-03-10 11:00:00,4
"6149",-80.851473,35.281791,2020-03-10 12:00:00,6
"6150",-80.851473,35.281791,2020-03-10 13:00:00,13
"6151",-80.851473,35.281791,2020-03-10 14:00:00,6
"6152",-80.851473,35.281791,2020-03-10 15:00:00,5
"6153",-80.851473,35.281791,2020-03-10 16:00:00,1
"6154",-80.851473,35.281791,2020-03-10 17:00:00,8
"6155",-80.851473,35.281791,2020-03-10 18:00:00,7
"6156",-80.851473,35.281791,2020-03-10 19:00:00,6
"6157",-80.851473,35.281791,2020-03-10 20:00:00,6
"6158",-80.851473,35.281791,2020-03-10 21:00:00,6
"6159",-80.851473,35.281791,2020-03-10 22:00:00,8
"6160",-80.851473,35.281791,2020-03-10 23:00:00,5
"6161",-80.851473,35.281791,2020-03-11 00:00:00,8
"6162",-80.851473,35.281791,2020-03-11 01:00:00,7
"6163",-80.851473,35.281791,2020-03-11 02:00:00,6
"6164",-80.851473,35.281791,2020-03-11 03:00:00,6
"6165",-80.851473,35.281791,2020-03-11 05:00:00,6
"6166",-80.851473,35.281791,2020-03-11 06:00:00,9
"6167",-80.851473,35.281791,2020-03-11 07:00:00,9
"6168",-80.851473,35.281791,2020-03-11 08:00:00,14
